status,match_method,match_confidence,match_score,pre_index,post_index,pre_tuid,post_tuid,tuid_changed,text_changed,pre_text_hash,post_text_hash,pre_tag_count,post_tag_count,tag_count_delta,pre_tag_types,post_tag_types,pre_langs,post_langs,prop_types_pre,prop_types_post,has_dom_nesting_pre,has_dom_nesting_post
MATCHED,alignment_text_fingerprint,high,,87,79,KRvOKp4BfLc99Jc43qh8,LwarN54BFOP5uam1oHjo,Y,,1381eefbfe916f55,1381eefbfe916f55,6,6,0,bpt;bpt;ept;ept;ph;ph,bpt;bpt;ept;ept;ph;ph,en-CA;fr-CA,en-CA;fr-CA,,,False,False
MATCHED,alignment_text_fingerprint,high,,90,80,LBvOKp4BfLc99Jc43qh8,MAarN54BFOP5uam1oHjo,Y,,4c19e44b17982254,4c19e44b17982254,6,6,0,bpt;bpt;ept;ept;ph;ph,bpt;bpt;ept;ept;ph;ph,en-CA;fr-CA,en-CA;fr-CA,,,False,False
MATCHED,alignment_text_fingerprint,high,,91,81,LRvOKp4BfLc99Jc43qh8,MQarN54BFOP5uam1oHjo,Y,,eb59480a4f7a8bd2,eb59480a4f7a8bd2,8,8,0,bpt;bpt;bpt;ept;ept;ept;ph;ph,bpt;bpt;bpt;ept;ept;ept;ph;ph,en-CA;fr-CA,en-CA;fr-CA,,,False,False
MATCHED,alignment_text_fingerprint,high,,92,82,LhvOKp4BfLc99Jc43qh8,MgarN54BFOP5uam1oHjo,Y,,11bcc3aec84632ee,11bcc3aec84632ee,6,6,0,bpt;bpt;ept;ept;ph;ph,bpt;bpt;ept;ept;ph;ph,en-CA;fr-CA,en-CA;fr-CA,,,False,False
MATCHED,alignment_text_fingerprint,high,,94,83,MBvOKp4BfLc99Jc43qh8,MwarN54BFOP5uam1oHjo,Y,,705916a825ecd8c5,705916a825ecd8c5,10,10,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;ept;ept;ept;ept;ph;ph,en-CA;fr-CA,en-CA;fr-CA,,,False,False
MATCHED,alignment_text_fingerprint,high,,95,84,MRvOKp4BfLc99Jc43qh8,NAarN54BFOP5uam1oHjo,Y,,1b0d9c580cfde9b8,1b0d9c580cfde9b8,6,6,0,bpt;bpt;ept;ept;ph;ph,bpt;bpt;ept;ept;ph;ph,en-CA;fr-CA,en-CA;fr-CA,,,False,False
MATCHED,alignment_text_fingerprint,high,,98,85,NBvOKp4BfLc99Jc43qh8,NQarN54BFOP5uam1oHjo,Y,,8fa7033d0dffc891,8fa7033d0dffc891,10,10,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;ept;ept;ept;ept;ph;ph,en-CA;fr-CA,en-CA;fr-CA,,,False,False
MISSING_IN_POST,,,,39,,-RvOKp4BfLc99Jc43qd8,,,,cebcb4c604412040,,10,,,bpt;ept;ph;bpt;ept;bpt;ept;bpt;ept;ph,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,40,,-hvOKp4BfLc99Jc43qd8,,,,6e00e25db4e68934,,10,,,bpt;ept;ph;bpt;ept;bpt;ept;bpt;ept;ph,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,43,,_RvOKp4BfLc99Jc43qd8,,,,a32c572b9baea905,,10,,,bpt;ept;ph;bpt;ept;bpt;ept;bpt;ept;ph,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,44,,_hvOKp4BfLc99Jc43qd8,,,,7ee983db8293170a,,10,,,ph;bpt;ept;bpt;ept;bpt;ept;bpt;ept;ph,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,50,,BBvOKp4BfLc99Jc43qh8,,,,07f8e01f78cf279a,,10,,,bpt;ept;ph;bpt;ept;bpt;ept;bpt;ept;ph,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,55,,CRvOKp4BfLc99Jc43qh8,,,,5fb97fb68cf291a6,,10,,,bpt;ept;ph;bpt;ept;bpt;bpt;ept;ept;ph,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,63,,ERvOKp4BfLc99Jc43qh8,,,,0a4c3b9eb77df261,,10,,,bpt;ept;bpt;ept;ph;bpt;ept;ph;bpt;ept,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,83,,JRvOKp4BfLc99Jc43qh8,,,,914c35488e2ddd71,,6,,,bpt;ept;ph;ph;bpt;ept,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,88,,KhvOKp4BfLc99Jc43qh8,,,,95b967908279179a,,10,,,bpt;ept;ph;bpt;ept;bpt;ept;bpt;ept;ph,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,89,,KxvOKp4BfLc99Jc43qh8,,,,b6853ded058313d1,,6,,,bpt;ept;ph;ph;bpt;ept,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,93,,LxvOKp4BfLc99Jc43qh8,,,,f04f5754312da3a2,,10,,,ph;bpt;ept;bpt;ept;bpt;ept;ph;bpt;ept,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,96,,MhvOKp4BfLc99Jc43qh8,,,,b6c152306cb53978,,10,,,bpt;ept;bpt;ept;ph;bpt;ept;ph;bpt;ept,,en-CA;fr-CA,,,,False,
MISSING_IN_POST,,,,97,,MxvOKp4BfLc99Jc43qh8,,,,d4e2cbc7aebc6e9f,,10,,,bpt;ept;ph;bpt;ept;ph;bpt;ept;bpt;ept,,en-CA;fr-CA,,,,False,
