status,match_method,match_confidence,match_score,pre_index,post_index,pre_tuid,post_tuid,tuid_changed,text_changed,pre_text_hash,post_text_hash,pre_tag_count,post_tag_count,tag_count_delta,pre_tag_types,post_tag_types,pre_langs,post_langs,prop_types_pre,prop_types_post,has_dom_nesting_pre,has_dom_nesting_post
MATCHED,alignment_text_fingerprint,high,,33,33,zQWBMZ4BFOP5uam1qod7,6wadN54BFOP5uam1VHZr,Y,Y,54cb8114b0dba7e3,c8038e19470f11aa,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,34,34,zgWBMZ4BFOP5uam1qod7,7AadN54BFOP5uam1VHZr,Y,Y,b85ee67ab1b868b6,2c29b907a6b6a75b,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,35,35,zwWBMZ4BFOP5uam1qod7,7QadN54BFOP5uam1VHZr,Y,Y,acc75fb0c21da2b7,046ad2e683c96121,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,36,36,0AWBMZ4BFOP5uam1qod7,7gadN54BFOP5uam1VHZr,Y,Y,17d161f0760b7667,86f18a6a00c0daf6,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,37,37,0QWBMZ4BFOP5uam1qod7,7wadN54BFOP5uam1VHZr,Y,Y,3807662b678557c9,872e1bad5d7f07fa,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,38,38,0gWBMZ4BFOP5uam1qod7,8AadN54BFOP5uam1VHZr,Y,,ae9de41cb06f714b,ae9de41cb06f714b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,39,39,0wWBMZ4BFOP5uam1qod7,8QadN54BFOP5uam1VHZr,Y,Y,4400eaa6935da33c,16c817239fa87de0,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,40,40,1AWBMZ4BFOP5uam1qod7,8gadN54BFOP5uam1VHZr,Y,,229f965e38489484,229f965e38489484,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,41,41,1QWBMZ4BFOP5uam1qod7,8wadN54BFOP5uam1VHZr,Y,Y,a891ee68277f8341,e9f6b56177c2fbe9,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,42,42,1gWBMZ4BFOP5uam1qod7,9AadN54BFOP5uam1VHZr,Y,Y,4d08dc7d48caf4ab,ecddb56195faf9e3,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,43,43,1wWBMZ4BFOP5uam1qod7,9QadN54BFOP5uam1VHZr,Y,,07190cf8f08b604b,07190cf8f08b604b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,44,44,2AWBMZ4BFOP5uam1qod7,9gadN54BFOP5uam1VHZr,Y,,c339431d61c7eaf2,c339431d61c7eaf2,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,45,45,2QWBMZ4BFOP5uam1qod7,9wadN54BFOP5uam1VHZr,Y,Y,ba239b5159bf3070,e2f1809f7585d57e,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,46,46,2gWBMZ4BFOP5uam1qod7,-AadN54BFOP5uam1VHZr,Y,Y,b45c5f7d762fa5e4,5c7abb09aed6db6b,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,47,47,2wWBMZ4BFOP5uam1qod7,-QadN54BFOP5uam1VHZr,Y,Y,57873dea4a09d78b,fde43229544b7d1f,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,48,48,3AWBMZ4BFOP5uam1qod7,-gadN54BFOP5uam1VHZr,Y,Y,e6c8c44556df6420,62ad6936122cffd8,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,49,49,3QWBMZ4BFOP5uam1qod7,-wadN54BFOP5uam1VHZr,Y,Y,428bb2f647739739,945d33ae756479fa,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,50,50,3gWBMZ4BFOP5uam1qod7,_AadN54BFOP5uam1VHZr,Y,Y,d1d270b35e560d08,eda224a31815d43b,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,51,51,3wWBMZ4BFOP5uam1qod7,_QadN54BFOP5uam1VHZr,Y,Y,fc4e02adeb82f58f,45289f16b7672579,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,52,52,4AWBMZ4BFOP5uam1qod7,_gadN54BFOP5uam1VHZr,Y,Y,0c0e8de26091a0c7,a3bc3dc4df15e853,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,53,53,4QWBMZ4BFOP5uam1qod7,_wadN54BFOP5uam1VHZr,Y,Y,3575fef0e95bc15a,bc070fe9a55388c6,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,54,54,4gWBMZ4BFOP5uam1qod7,AAadN54BFOP5uam1VHdr,Y,Y,4ac7775a3f329253,98eb184abc6528fe,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,55,55,4wWBMZ4BFOP5uam1qod7,AQadN54BFOP5uam1VHdr,Y,Y,8d60165b17e65876,7f1fc9116d075620,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
