status,match_method,match_confidence,match_score,pre_index,post_index,pre_tuid,post_tuid,tuid_changed,text_changed,pre_text_hash,post_text_hash,pre_tag_count,post_tag_count,tag_count_delta,pre_tag_types,post_tag_types,pre_langs,post_langs,prop_types_pre,prop_types_post,has_dom_nesting_pre,has_dom_nesting_post
MATCHED,alignment_text_fingerprint,high,,13,13,R4yEMZ4BXb1gYwgPMsf7,bY2eN54BXb1gYwgPUE8s,Y,Y,19d05385f8f60c70,806095133b3de37b,18,18,0,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,14,14,SIyEMZ4BXb1gYwgPMsf7,bo2eN54BXb1gYwgPUE8s,Y,Y,bb2bcae2182b147d,23dd14f79424de2a,18,18,0,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,15,15,SYyEMZ4BXb1gYwgPMsf7,b42eN54BXb1gYwgPUE8s,Y,Y,a50a041a30461905,2f826531bf41c1b7,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,16,16,SoyEMZ4BXb1gYwgPMsf7,cI2eN54BXb1gYwgPUE8s,Y,Y,4a8ba092fa98690c,c1b71539492c6622,18,18,0,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,17,17,S4yEMZ4BXb1gYwgPMsf7,cY2eN54BXb1gYwgPUE8s,Y,Y,ef53fe9f659441ff,20a370f9f65f5f19,18,18,0,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,18,18,TIyEMZ4BXb1gYwgPMsf7,co2eN54BXb1gYwgPUE8s,Y,Y,fc53896f253d9692,fa09936e718ff45c,10,10,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,19,19,TYyEMZ4BXb1gYwgPMsf7,c42eN54BXb1gYwgPUE8s,Y,Y,523dbdd7200b3722,ac6a0a1c976ee358,18,18,0,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,20,20,ToyEMZ4BXb1gYwgPMsf7,dI2eN54BXb1gYwgPUE8s,Y,Y,bca52c068aedd329,0dd2c68573e56e71,18,18,0,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,21,21,T4yEMZ4BXb1gYwgPMsf7,dY2eN54BXb1gYwgPUE8s,Y,Y,73ce7d3df752b867,14825fa5c22512b9,18,18,0,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,22,22,UIyEMZ4BXb1gYwgPMsf7,do2eN54BXb1gYwgPUE8s,Y,Y,c450e77de49d7b51,39286b596c5be257,18,18,0,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,bpt;bpt;bpt;bpt;bpt;bpt;bpt;bpt;ept;ept;ept;ept;ept;ept;ept;ept;ph;ph,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
